intent_id,frequency,runtime_module,source_index,source_module,group,name_en,name_ru,intended_path,generated_modules,generated_rows,generated_enabled_rows,button_ids,actions,resolution_statuses,installed_by_catalog_ref,installed_button_id_matches,runtime_readiness
nx2512-04-L0415,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",WAVE Geometry Linker,Связь геометрии WAVE,C>C>W>G,assembly,1,1,UG_ASSY_WAVE_LINKER,execute_command,(none),no,UG_ASSY_WAVE_LINKER,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-04-L0416,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Extract Geometry,Извлечь геометрию,C>C>E>G,assembly,1,1,UG_MODELING_EXTRACT_GEOMETRY,execute_command,resolved,no,UG_MODELING_EXTRACT_GEOMETRY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-04-L0417,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Interpart Link,Междетальная связь,C>C>I>L,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0418,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Design in Context,Проектировать в контексте,C>C>D>C,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0419,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Create Interpart Expression,Междетальное выражение,C>C>C>I,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0420,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Edit Context,Изменить контекст,E>C>E>C,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0421,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Product Interface,Интерфейс изделия,C>C>P>I,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0422,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Reference Set,Набор ссылок,E>C>R>S,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0423,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Create Reference Set,Создать набор ссылок,E>C>C>R,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0424,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Replace Reference Set,Заменить набор,E>C>R>R,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0425,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Arrangements,Положения сборки,C>C>A>R,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0426,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Create Arrangement,Создать положение,C>C>C>R,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0427,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Assembly Sequence,Последовательность сборки,C>C>A>S,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0428,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Exploded View,Разнесённый вид,V>C>E>V,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0429,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Edit Explosion,Редактировать разнесение,E>C>E>E,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0430,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Suppress Component,Подавить компонент,X>C>S>C,assembly,1,1,UG_SEL_COMPONENT_PRIORITY,set_selection_filter,(none),no,UG_SEL_COMPONENT_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-04-L0431,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Component Groups,Группы компонентов,M>C>C>G,assembly,1,1,UG_SEL_COMPONENT_PRIORITY,set_selection_filter,(none),no,UG_SEL_COMPONENT_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-04-L0432,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Assembly Family,Семейство сборки,C>C>A>F,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0433,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Product Configurator,Конфигуратор изделия,C>C>P>C,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0434,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Clearance Analysis,Анализ зазоров,I>C>C>A,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0435,K5,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Interference Check,Проверка пересечений,I>C>I>C,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0436,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Assembly Weight,Масса сборки,C>C>A>W,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0437,K4,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Component Where-Used,Где используется,C>C>C>W,assembly,1,1,UG_SEL_COMPONENT_PRIORITY,set_selection_filter,(none),no,UG_SEL_COMPONENT_PRIORITY,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-04-L0438,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Assembly Load Options,Параметры загрузки,C>C>A>L,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0439,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Lightweight Representation,Облегчённое представление,C>C>L>R,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-04-L0440,K3,assembly,4,Assemblies / Сборки,"Контекст, конфигурации и проверка",Assembly Revisions,Ревизии сборки,C>C>A>M,assembly,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0445,K4,drafting,5,Drafting / Черчение,Листы и виды,New Drawing,Новый чертёж,C>V>N>D,drafting,1,1,UG_FILE_NEW,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-05-L0446,K4,drafting,5,Drafting / Черчение,Листы и виды,Drawing Sheet,Лист,C>V>D>S,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0447,K3,drafting,5,Drafting / Черчение,Листы и виды,Sheet from Template,Лист по шаблону,C>V>S>T,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0448,K5,drafting,5,Drafting / Черчение,Листы и виды,Base View,Базовый вид,C>V>B>V,drafting,1,1,UG_DRAFTING_BASE_VIEW,execute_command,(none),no,UG_DRAFTING_BASE_VIEW,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-05-L0449,K5,drafting,5,Drafting / Черчение,Листы и виды,Projected View,Проекционный вид,C>V>P>V,drafting,1,1,UG_DRAFTING_PROJECTED_VIEW,execute_command,(none),no,UG_DRAFTING_PROJECTED_VIEW,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-05-L0450,K4,drafting,5,Drafting / Черчение,Листы и виды,Auxiliary View,Дополнительный вид,V>V>A>V,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0451,K5,drafting,5,Drafting / Черчение,Листы и виды,Section View,Разрез,C>V>S>V,drafting,1,1,UG_DRAFTING_SECTION_VIEW,execute_command,(none),no,UG_DRAFTING_SECTION_VIEW,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-05-L0452,K4,drafting,5,Drafting / Черчение,Листы и виды,Half Section,Полуразрез,C>A>H>S,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0453,K4,drafting,5,Drafting / Черчение,Листы и виды,Revolved Section,Поворотный разрез,C>A>R>S,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0454,K4,drafting,5,Drafting / Черчение,Листы и виды,Detail View,Местный вид,V>V>D>V,drafting,1,1,UG_DRAFTING_DETAIL_VIEW,execute_command,(none),no,UG_DRAFTING_DETAIL_VIEW,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-05-L0455,K4,drafting,5,Drafting / Черчение,Листы и виды,Break-out Section,Местный разрез,C>A>B>O,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0456,K4,drafting,5,Drafting / Черчение,Листы и виды,Broken View,Вид с разрывом,V>V>B>V,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0457,K4,drafting,5,Drafting / Черчение,Листы и виды,View Break,Разрыв вида,V>V>V>B,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0458,K4,drafting,5,Drafting / Черчение,Листы и виды,View Dependent Edit,Зависимое редактирование вида,V>V>V>D,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0459,K5,drafting,5,Drafting / Черчение,Листы и виды,Edit View,Редактировать вид,V>V>E>V,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0460,K5,drafting,5,Drafting / Черчение,Листы и виды,Update Views,Обновить виды,V>V>U>V,drafting,1,1,UG_DRAFTING_UPDATE_VIEWS,execute_command,(none),no,UG_DRAFTING_UPDATE_VIEWS,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-05-L0461,K4,drafting,5,Drafting / Черчение,Листы и виды,Align Views,Выровнять виды,V>V>A>L,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0462,K4,drafting,5,Drafting / Черчение,Листы и виды,Move View,Переместить вид,V>V>M>V,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0463,K4,drafting,5,Drafting / Черчение,Листы и виды,Copy View,Копировать вид,V>V>C>V,drafting,1,1,UG_EDIT_COPY,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-05-L0464,K4,drafting,5,Drafting / Черчение,Листы и виды,Delete View,Удалить вид,V>V>D>E,drafting,1,1,UG_EDIT_DELETE,execute_command,resolved,no,,compiled_enabled_not_installed_in_managed_runtime
nx2512-05-L0465,K4,drafting,5,Drafting / Черчение,Листы и виды,View Boundary,Граница вида,V>V>V>I,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
nx2512-05-L0466,K4,drafting,5,Drafting / Черчение,Листы и виды,View Style,Стиль вида,V>V>V>S,drafting,1,1,UG_DRAFTING_VIEW_STYLE,execute_command,(none),no,UG_DRAFTING_VIEW_STYLE,button_id_present_in_bootstrap_runtime_but_not_traceable_to_885
nx2512-05-L0467,K3,drafting,5,Drafting / Черчение,Листы и виды,Hidden Line Settings,Скрытые линии,M>A>H>L,drafting,1,0,,execute_command,unresolved,no,,blocked_unresolved_disabled
